21.07.2023                                        Salida dinámica de lista                                                                                             1


	Documento	GTr	Denomin.	ClVt	Denominación	Solic.	Creado el	Fecha doc.	Pedido	Func.	Responsab	Creado	OrgVt	CDis	Se	OfVta	GVen	Mon.	 Valor neto
	903148318	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102958			JOBS	1100	20	01	N001	N02	COP	    69,552
	903148319	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102955			JOBS	1000	01	01	E001	G01	COP	    14,723
	903148320	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102957			JOBS	1000	01	01	E001	G01	COP	     5,646
	903148321	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0146334016			JOBS	1000	01	01	E001	G01	COP	   596,266
	903148322	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102957			JOBS	1000	01	01	E001	G01	COP	    18,756
	903148323	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0146334016			JOBS	1000	01	01	E001	G01	COP	   823,829
	903148324	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102958			JOBS	1100	20	01	N001	N02	COP	    69,552
	903148325	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102955			JOBS	1000	01	01	E001	G01	COP	    56,336
	903148326	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102958			JOBS	1100	20	01	N001	N02	COP	    69,552
	903148327	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0146334016			JOBS	1000	01	01	E001	G01	COP	   304,270
	903148328	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0138090055			JOBS	1000	01	01	E001	G01	COP	   293,230
	903148329	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0138090055			JOBS	1000	01	01	E001	G01	COP	   215,880
	903148330	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0138090055			JOBS	1000	01	01	E001	G01	COP	   219,966
	903148331	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0146334016			JOBS	1000	01	01	E001	G01	COP	   365,669
	903148332	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0146334009			JOBS	1000	01	01	E001	G01	COP	 1,902,781
	903148334	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0138090055			JOBS	1000	01	01	E001	G01	COP	   891,944
	903148336	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102979			JOBS	1000	01	01	E001	G01	COP	    44,859
	903148337	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102979			JOBS	1000	01	01	E001	G01	COP	    44,859
	903148338	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102979			JOBS	1000	01	01	E001	G01	COP	   144,756
	903148339	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102979			JOBS	1000	01	01	E001	G01	COP	    44,859
	903148340	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0146334009			JOBS	1000	01	01	E001	G01	COP	 2,063,969
	903148341	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102979			JOBS	1000	01	01	E001	G01	COP	   786,273
	903148342	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102979			JOBS	1000	01	01	E001	G01	COP	   263,364
	903148343	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0146334009			JOBS	1000	01	01	E001	G01	COP	 3,286,661
	903148344	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102980			JOBS	1100	20	01	N001	N02	COP	    98,805
	903148345	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102980			JOBS	1100	20	01	N001	N02	COP	    98,805
	903148346	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102980			JOBS	1100	20	01	N001	N02	COP	    98,805
	903148347	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0146334009			JOBS	1000	01	01	E001	G01	COP	   569,606
	903148348	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0146334011			JOBS	1000	01	01	E001	G01	COP	 3,009,816
	903148349	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102980			JOBS	1100	20	01	N001	N02	COP	    98,805
	903148350	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0138090055			JOBS	1000	01	01	E001	G01	COP	   495,104
	903148351	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102979			JOBS	1000	01	01	E001	G01	COP	   296,016
	903148352	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102954			JOBS	1000	01	01	E001	G01	COP	   112,584
	903148353	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0146334011			JOBS	1000	01	01	E001	G01	COP	 1,217,708
	903148354	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102980			JOBS	1100	20	01	N001	N02	COP	    98,805
	903148355	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102980			JOBS	1100	20	01	N001	N02	COP	    98,805
	903148356	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102980			JOBS	1100	20	01	N001	N02	COP	   182,253
	903148357	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102981			JOBS	1000	01	01	E001	G01	COP	   278,328
	903148358	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102960			JOBS	1000	01	01	E001	G01	COP	    28,570
	903148359	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102981			JOBS	1000	01	01	E001	G01	COP	   310,584
	903148360	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102982			JOBS	1100	20	01	N001	N02	COP	    66,960
	903148361	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102982			JOBS	1100	20	01	N001	N02	COP	    33,846
	903148362	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102981			JOBS	1000	01	01	E001	G01	COP	   310,584
	903148363	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102954			JOBS	1000	01	01	E001	G01	COP	   360,584
	903148364	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0146334009			JOBS	1000	01	01	E001	G01	COP	 3,983,690
	903148365	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102983			JOBS	1000	01	01	E001	G01	COP	    39,276
	903148366	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102982			JOBS	1100	20	01	N001	N02	COP	   129,520
	903148367	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102983			JOBS	1000	01	01	E001	G01	COP	   194,328
	903148368	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102983			JOBS	1000	01	01	E001	G01	COP	   369,204
	903148369	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102983			JOBS	1000	01	01	E001	G01	COP	   189,360
	903148370	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102983			JOBS	1000	01	01	E001	G01	COP	    39,276
	903148371	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0138090055			JOBS	1000	01	01	E001	G01	COP	   979,534
	903148372	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102981			JOBS	1000	01	01	E001	G01	COP	 1,336,740
	903148373	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102983			JOBS	1000	01	01	E001	G01	COP	   539,148
	903148374	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102984			JOBS	1000	01	01	E001	G01	COP	   136,026
	903148375	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102984			JOBS	1000	01	01	E001	G01	COP	   136,026
	903148376	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102983			JOBS	1000	01	01	E001	G01	COP	   672,270
	903148377	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102983			JOBS	1000	01	01	E001	G01	COP	   241,038
	903148378	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0138090055			JOBS	1000	01	01	E001	G01	COP	 1,650,999
	903148379	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102978			JOBS	1000	01	01	E001	G01	COP	    42,890
	903148380	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102983			JOBS	1000	01	01	E001	G01	COP	    51,678
	903148381	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102953			JOBS	1000	01	01	E001	G01	COP	   282,308
	903148382	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102984			JOBS	1000	01	01	E001	G01	COP	   259,650
	903148383	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102958			JOBS	1100	20	01	N001	N02	COP	    69,552
	903148384	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102983			JOBS	1000	01	01	E001	G01	COP	   241,446
	903148385	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0146334009			JOBS	1000	01	01	E001	G01	COP	 3,263,160
	903148386	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102960			JOBS	1000	01	01	E001	G01	COP	    17,142
	903148387	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102960			JOBS	1000	01	01	E001	G01	COP	    12,437
	903148388	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102971			JOBS	1000	01	01	E001	G01	COP	    28,908
	903148389	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102971			JOBS	1000	01	01	E001	G01	COP	    27,539
	903148390	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102971			JOBS	1000	01	01	E001	G01	COP	    28,908
	903148391	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102960			JOBS	1000	01	01	E001	G01	COP	    28,570
	903148392	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102971			JOBS	1000	01	01	E001	G01	COP	    42,017
	903148393	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102960			JOBS	1000	01	01	E001	G01	COP	    30,588
	903148394	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102971			JOBS	1000	01	01	E001	G01	COP	    35,293
	903148395	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102972			JOBS	1000	01	01	E001	G01	COP	    52,428
	903148396	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102960			JOBS	1000	01	01	E001	G01	COP	    18,151
	903148397	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0146334011			JOBS	1000	01	01	E001	G01	COP	 1,634,747
	903148398	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102960			JOBS	1000	01	01	E001	G01	COP	    75,628
	903148399	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102972			JOBS	1000	01	01	E001	G01	COP	    13,107
	903148400	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102972			JOBS	1000	01	01	E001	G01	COP	    13,107
	903148401	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102976			JOBS	1100	20	01	N001	N02	COP	    67,488
	903148402	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102977			JOBS	1000	01	01	E001	G01	COP	   148,008
	903148403	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0146334011			JOBS	1000	01	01	E001	G01	COP	 1,544,804
	903148404	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102977			JOBS	1000	01	01	E001	G01	COP	   194,328
	903148405	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102973			JOBS	1000	01	01	E001	G01	COP	    84,032
	903148406	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102977			JOBS	1000	01	01	E001	G01	COP	   144,660
	903148407	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102977			JOBS	1000	01	01	E001	G01	COP	   432,834
	903148408	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102977			JOBS	1000	01	01	E001	G01	COP	   510,612
	903148409	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102977			JOBS	1000	01	01	E001	G01	COP	   520,464
	903148410	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102959			JOBS	1000	01	01	E001	G01	COP	   104,901
	903148411	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0149102977			JOBS	1000	01	01	E001	G01	COP	   619,508
	903148412	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0146334009			JOBS	1000	01	01	E001	G01	COP	 2,270,698
	903148413	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102953			JOBS	1000	01	01	E001	G01	COP	   947,742
	903148414	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102954			JOBS	1000	01	01	E001	G01	COP	 1,279,453
	903148415	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102953			JOBS	1000	01	01	E001	G01	COP	 1,837,675
	903148416	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102953			JOBS	1000	01	01	E001	G01	COP	   692,926
	903148417	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102959			JOBS	1000	01	01	E001	G01	COP	   351,153
	903148418	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102959			JOBS	1000	01	01	E001	G01	COP	   333,687
	903148419	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0146334009			JOBS	1000	01	01	E001	G01	COP	 1,884,074
	903148420	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0138090055			JOBS	1000	01	01	E001	G01	COP	 1,481,441
	903148421	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102954			JOBS	1000	01	01	E001	G01	COP	 1,553,361
	903148422	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102954			JOBS	1000	01	01	E001	G01	COP	 1,333,857
	903148423	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102954			JOBS	1000	01	01	E001	G01	COP	 1,020,358
	903148424	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102959			JOBS	1000	01	01	E001	G01	COP	   206,472
	903148425	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102959			JOBS	1000	01	01	E001	G01	COP	   309,933
	903148427	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102954			JOBS	1000	01	01	E001	G01	COP	   922,254
	903148428	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102953			JOBS	1000	01	01	E001	G01	COP	 2,221,638
	903148429	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102959			JOBS	1000	01	01	E001	G01	COP	   517,421
	903148430	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102953			JOBS	1000	01	01	E001	G01	COP	 2,150,468
	903148431	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0146334011			JOBS	1000	01	01	E001	G01	COP	 3,904,451
	903148432	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102953			JOBS	1000	01	01	E001	G01	COP	 1,787,337
	903148433	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102959			JOBS	1000	01	01	E001	G01	COP	   490,480
	903148434	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102953			JOBS	1000	01	01	E001	G01	COP	 1,614,591
	903148435	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102959			JOBS	1000	01	01	E001	G01	COP	   434,951
	903148436	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102954			JOBS	1000	01	01	E001	G01	COP	 2,093,677
	903148437	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102959			JOBS	1000	01	01	E001	G01	COP	   664,814
	903148438	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102953			JOBS	1000	01	01	E001	G01	COP	 2,842,087
	903148439	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102959			JOBS	1000	01	01	E001	G01	COP	   637,091
	903148440	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102953			JOBS	1000	01	01	E001	G01	COP	 2,171,601
	903148441	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102959			JOBS	1000	01	01	E001	G01	COP	   914,983
	903148442	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102953			JOBS	1000	01	01	E001	G01	COP	 3,249,341
	903148443	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102954			JOBS	1000	01	01	E001	G01	COP	 3,428,807
	903148444	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102954			JOBS	1000	01	01	E001	G01	COP	 2,897,030
	903148445	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0146334011			JOBS	1000	01	01	E001	G01	COP	 3,492,497
	903148446	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0149102954			JOBS	1000	01	01	E001	G01	COP	 3,797,970
	903148490	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0020666599			JOBS	1000	01	01	E001	G01	COP	    19,159
	903148491	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0085774056			JOBS	1000	01	01	E001	G01	COP	    73,940
	903148492	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0020666599			JOBS	1000	01	01	E001	G01	COP	    19,159
	903148493	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0085774059			JOBS	1000	01	01	E001	G01	COP	    38,318
	903148494	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0020666600			JOBS	1000	01	01	E001	G01	COP	   138,476
	903148495	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0085774060			JOBS	1000	01	01	E001	G01	COP	   276,306
	903148496	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0020666598			JOBS	1000	01	01	E001	G01	COP	   320,190
	903148497	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0020666600			JOBS	1000	01	01	E001	G01	COP	   311,670
	903148498	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0020666598			JOBS	1000	01	01	E001	G01	COP	   184,204
	903148499	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0020666599			JOBS	1000	01	01	E001	G01	COP	    38,318
	903148500	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0085774059			JOBS	1000	01	01	E001	G01	COP	    76,636
	903148501	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0020666598			JOBS	1000	01	01	E001	G01	COP	   138,476
	903148502	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0020666599			JOBS	1000	01	01	E001	G01	COP	    19,159
	903148503	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0085774059			JOBS	1000	01	01	E001	G01	COP	    38,318
	903148504	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0085774059			JOBS	1000	01	01	E001	G01	COP	    19,159
	903148505	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0085774059			JOBS	1000	01	01	E001	G01	COP	    19,159
	903148506	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0020666599			JOBS	1000	01	01	E001	G01	COP	    57,477
	903148507	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0085774059			JOBS	1000	01	01	E001	G01	COP	    19,159
	903148508	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0020666600			JOBS	1000	01	01	E001	G01	COP	   460,510
	903148509	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0085774056			JOBS	1000	01	01	E001	G01	COP	    73,940
	903148510	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0085774060			JOBS	1000	01	01	E001	G01	COP	 1,083,850
	903148511	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0085774059			JOBS	1000	01	01	E001	G01	COP	    38,318
	903148512	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0085774060			JOBS	1000	01	01	E001	G01	COP	   276,306
	903148513	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0020666599			JOBS	1000	01	01	E001	G01	COP	    95,795
	903148514	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0085774059			JOBS	1000	01	01	E001	G01	COP	   249,067
	903148515	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0085774059			JOBS	1000	01	01	E001	G01	COP	    19,159
	903148516	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0085774060			JOBS	1000	01	01	E001	G01	COP	   552,612
	903148517	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0020666599			JOBS	1000	01	01	E001	G01	COP	    19,159
	903148518	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0020666598			JOBS	1000	01	01	E001	G01	COP	   184,204
	903148519	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0085774059			JOBS	1000	01	01	E001	G01	COP	    38,318
	903148520	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0085774059			JOBS	1000	01	01	E001	G01	COP	    19,159
	903148521	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0085774059			JOBS	1000	01	01	E001	G01	COP	    95,795
	903148522	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0020666598			JOBS	1000	01	01	E001	G01	COP	   484,666
	903148523	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0085774059			JOBS	1000	01	01	E001	G01	COP	    95,795
	903148524	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0085774059			JOBS	1000	01	01	E001	G01	COP	    38,318
	903148525	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0085774060			JOBS	1000	01	01	E001	G01	COP	   911,302
	903148526	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0085774056			JOBS	1000	01	01	E001	G01	COP	    73,940
	903148527	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0020666599			JOBS	1000	01	01	E001	G01	COP	    19,159
	903148528	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0085774060			JOBS	1000	01	01	E001	G01	COP	   587,976
	903148529	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0020666598			JOBS	1000	01	01	E001	G01	COP	   693,886
	903148530	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0085774059			JOBS	1000	01	01	E001	G01	COP	    38,318
	903148531	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0085774056			JOBS	1000	01	01	E001	G01	COP	    73,940
	903148532	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0085774059			JOBS	1000	01	01	E001	G01	COP	   134,113
	903148533	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0085774056			JOBS	1000	01	01	E001	G01	COP	    73,940
	903148534	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0085774060			JOBS	1000	01	01	E001	G01	COP	   368,408
